#comment: signals in ppt, that is 2.47e7 molecules cm⁻³. NaNs occur, whenever there where experimental issues or (especially for C2H6S (DMS)) when there was strong crosstalk between two peaks.
localtime,C2H6S,CH4SO,C2H4OS,C2H6OS,CH4O2S,C2H6O2S
2018-05-13T16:00:00,NaN,0.012237222918547933,0.09545779801410686,0.1878996337109041,0.04258333894868586,5.935922051980636
2018-05-13T16:30:00,0.0385837664975357,0.010539946988382946,0.04350232735104917,0.17298311913323966,0.045137557187443986,7.140893505920014
2018-05-13T17:00:00,NaN,0.025410790281161545,0.04393764579586295,0.1917375316876084,0.025410227943979586,7.405736813528579
2018-05-13T17:30:00,NaN,0.011368019242066077,0.03307662614622617,0.18787233864647737,0.028312851857780822,8.063216542266654
2018-05-13T18:00:00,NaN,0.011153491341724504,0.017630464477091663,0.21682941039377387,0.019071776909751658,8.007464655504386
2018-05-13T18:30:00,NaN,-0.000827222585071593,0.02072569470989134,0.20871873791723553,0.027069795618011153,8.862390220113692
2018-05-13T19:00:00,NaN,0.019831590606778658,0.013292601439803675,0.16520405713442002,0.024207101403520993,8.13031201827807
2018-05-13T19:30:00,NaN,0.004262287569306599,0.018704032276431318,0.17465550965651905,0.023485464012551884,8.983633537882342
2018-05-13T20:00:00,NaN,0.004151455435841643,0.015347839296630899,0.17033976816576307,0.022916381450231955,8.815579533480502
2018-05-13T20:30:00,NaN,0.02163030365828979,0.026392065233099834,0.15818280834669596,0.027245693744456855,8.391711721208173
2018-05-13T21:00:00,NaN,0.00970882011520392,0.008065053235795294,0.12554628975718882,0.030693984249563686,8.706068602496112
2018-05-13T21:30:00,NaN,0.014010785121977008,0.022884570515067485,0.16044983263569254,0.03062201193682312,9.388928477033856
2018-05-13T22:00:00,NaN,0.010840039774034976,0.027224618265475498,0.19793391742958652,0.029517329043299498,8.979483300376225
2018-05-13T22:30:00,NaN,0.011128814005803726,0.047336063768139515,0.14107289817790217,0.01636638098667345,9.152050340922383
2018-05-13T23:00:00,NaN,0.0288225429882596,0.029725022222673963,0.16627740379237815,0.028609363134269202,8.74319304193685
2018-05-13T23:30:00,NaN,0.006325212713061997,0.0517052749770145,0.16833837092464551,0.01923664141842807,8.93352014484005
2018-05-14T00:00:00,NaN,0.02149436528559257,0.07486777629560652,0.28148432593436573,0.03388733525599649,12.316573608123822
2018-05-14T00:30:00,NaN,0.01978896263075071,0.11006221078899174,0.30410912421868525,0.03951415431737077,14.729656500764454
2018-05-14T01:00:00,NaN,0.006344218860270909,0.08174151758726848,0.2659167639647615,0.026921476234483762,13.251398082930752
2018-05-14T01:30:00,NaN,0.01012735156108026,0.11818246098345003,0.22988242371466425,0.011732685631494764,10.458859316925276
2018-05-14T02:00:00,NaN,0.015687542029567385,0.0371859057166334,0.16109435295478988,0.033510825785466804,9.171807322190938
2018-05-14T02:30:00,NaN,0.01640143351548747,0.0431754212002879,0.15274379235698574,0.024320967800803634,7.182844478650718
2018-05-14T03:00:00,NaN,0.0050582742421405045,0.04739225640156639,0.1467986455971675,0.02477037604262021,7.355949261241479
2018-05-14T03:30:00,NaN,0.014288802160235922,0.027331923096200743,0.12459335983562062,0.013586242059018604,7.6586397027255675
2018-05-14T04:00:00,NaN,0.01273190615314801,0.0007668252236568748,0.1353037042288656,0.020738332740109954,7.702043522200841
2018-05-14T04:30:00,NaN,0.00919522680322259,0.05561634044162152,0.14368015374330087,0.010191760466864788,8.436997295406691
2018-05-14T05:00:00,NaN,0.0018745906869464728,0.031391554747186426,0.18557486638455226,0.012180387979850224,8.88879400589067
2018-05-14T05:30:00,NaN,0.01659069855241862,0.06371580264434615,0.14950351504691303,0.007510195422702367,9.286477859164227
2018-05-14T06:00:00,NaN,0.019981693342774946,0.05631860724130451,0.16804541238265708,0.0051535532276360384,9.427695517248303
2018-05-14T06:30:00,NaN,0.020050110401622665,0.11473724993193621,0.18870730847193626,0.03664122533707043,9.920753326191196
2018-05-14T07:00:00,NaN,0.011850572869282438,0.13208876256565016,0.19430974954716868,0.023729729744187553,10.460552939304268
2018-05-14T07:30:00,NaN,0.03839853203969089,0.18065717337508275,0.27162098606454504,0.024862224681447054,12.838737268544511
2018-05-14T08:00:00,NaN,0.010293660270669514,0.08380699026727405,0.21182987201019868,0.026378998070792577,9.251302678110415
2018-05-14T08:30:00,NaN,0.01597431891205474,0.03128147328859758,0.17401210057024624,0.019921379874712448,8.64906714029439
2018-05-14T09:00:00,NaN,0.014115146418661056,0.03586646563904869,0.12247338919719866,0.038588344637690876,8.547762999853878
2018-05-14T09:30:00,0.028263594570405618,0.0033277438749377873,0.020966792935296814,0.10790871707695164,0.02997610208185845,6.461383448461274
2018-05-14T10:00:00,0.1528621093624003,0.024269533502962556,0.019538996792154508,0.10730360196040303,0.023800017118395096,6.685817763113985
2018-05-14T10:30:00,0.2854642366720891,0.008566403882846458,0.002349302543009504,0.11588460978015236,0.04914855760473077,7.9816316930085005
2018-05-14T11:00:00,0.14972904319066055,0.016322109948643138,0.11051806075339497,0.2023453412600637,0.06540392503091967,11.694925345888844
2018-05-14T11:30:00,0.026596317192867636,0.04309477911924991,0.11319557688417661,0.17829902750512655,0.059918503160817115,12.906426168619038
2018-05-14T12:00:00,0.09986887839888954,0.013917279369678966,0.08731211497315662,0.12384935074686869,0.04383366983167953,11.410348854112852
2018-05-14T12:30:00,0.179014728136156,0.023767417402103124,0.1902756902303681,0.19585829707246158,0.06486812359987476,11.379750200627369
2018-05-14T13:00:00,0.5265641350106108,0.01702740227753055,0.10470134993419512,0.1582248331757833,0.07146426726082837,10.012029872698067
2018-05-14T13:30:00,0.2977204463078046,0.022423096600137728,0.08718719255053092,0.14327172225135462,0.07007129864956341,9.19245978854395
2018-05-14T14:00:00,0.6780622947540659,0.025843327353584758,0.14684037817756684,0.2443795719338523,0.05162966276790553,10.74641745584852
2018-05-14T14:30:00,0.7158982191617239,0.014826559713942295,0.12511894645673588,0.22387727831427617,0.05846126850405373,9.379701795853489
2018-05-14T15:00:00,0.6845581837926813,0.02906989481833342,0.10523522688306583,0.1678993702383785,0.06049907648068366,8.034182300492139
2018-05-14T15:30:00,1.0932217823010233,0.002441816086729813,0.10017266989303286,0.1603512846683028,0.03045379589783975,6.546814384493246
2018-05-14T16:00:00,0.850114223316658,0.009122965011579427,0.10328655414098555,0.14094709674126818,0.01775114513638022,4.827925259261729
2018-05-14T16:30:00,0.11537090955824778,0.0360715210900081,0.18541792545154057,0.3042056770641716,0.04158639180381494,9.335073654560198
2018-05-14T17:00:00,0.3548219673256315,0.019004150699284097,0.18078305025957397,0.3437741860591681,0.06362935466648507,10.197463188787783
2018-05-14T17:30:00,0.21299124731706182,0.02492650607508027,0.10259053104142599,0.3573027720360463,0.05833985080690913,9.58526982012552
2018-05-14T18:00:00,0.3680958363951697,0.028226533037043946,0.12338794709655307,0.2994304111455819,0.06346546188204938,8.675303438870799
2018-05-14T18:30:00,0.20074034077659053,0.03150216763638101,0.08406471025997557,0.24832975831593765,0.050407552760934914,7.960521304236606
2018-05-14T19:00:00,0.23321828330885874,0.029565790073246813,0.08926709812073569,0.1664119607631935,0.028895019425454836,6.9746018838759944
2018-05-14T19:30:00,0.02395350122475005,0.01618940523884069,0.06723609906445834,0.1472982714621037,0.029491794006536416,5.970230477584578
2018-05-14T20:00:00,0.1258516192978023,0.020649740033113605,0.0640893153370997,0.1530473772432684,0.018242696364462966,5.717048680072798
2018-05-14T20:30:00,0.166428056608557,0.025468167353002596,0.08460907677580629,0.16900238470820425,0.028762107456107168,6.2373565211191355
2018-05-14T21:00:00,0.26861667559358665,0.022415639866814233,0.03814023142829266,0.20020772866347583,0.02954595417228178,8.197690514545954
2018-05-14T21:30:00,0.11555720224354785,0.020597931810926024,0.044279197852732675,0.1252461108618555,0.020420526019796208,5.323835822352944
2018-05-14T22:00:00,0.2828438331264766,0.015860685494072557,0.003811549170537046,0.0928795723481535,0.021549411083105353,4.033963337514964
2018-05-14T22:30:00,0.37827500761549737,0.01481971651376452,0.02631687419150483,0.09399700863501034,0.018212304498441,4.085690194518436
2018-05-14T23:00:00,0.23972722557621923,0.012017248390194418,0.04951007899157136,0.10387115267650728,0.03312772486998219,5.034411522305098
2018-05-14T23:30:00,0.009158146034464222,0.03152078886303079,0.10037909694263446,0.13883232569341222,0.029102570217318713,5.621833705271964
2018-05-15T00:00:00,0.21361075172490937,0.017629067603994224,0.019966978024202418,0.14290164766316735,0.01770686134138217,5.116410445941122
2018-05-15T00:30:00,0.19361713957274634,0.0259533076231888,0.07584616577582927,0.15206257099548295,0.025753166172382887,4.682782390784005
2018-05-15T01:00:00,0.1481410719397594,0.010730605376236612,0.0725338768677965,0.14701666995031087,0.020926383342620543,4.8806546579455485
2018-05-15T01:30:00,0.15426572996856902,0.02153756918310755,0.08312431958516349,0.11256182213844107,0.010729984947089481,3.599811923850464
2018-05-15T02:00:00,0.04939636872269955,0.0054861140734547625,0.03539520571651434,0.08683264619680148,0.014590396841395679,3.015262690991753
2018-05-15T02:30:00,0.05887995779389427,0.016648461314005342,0.031793470567741164,0.09443060037041909,0.016483949005606204,3.141474620639777
